AgenteCausale,DescrAgenteCausale,Gruppo,DescrGruppo,GrandeGruppo,DescrGrandeGruppo,,
31118000,Planococcus,1,BATTERI,4,AGENTI BIOLOGICI,,
31134000,Spirillo,1,BATTERI,4,AGENTI BIOLOGICI,,
32010012,Adenoviridae,2,VIRUS,4,AGENTI BIOLOGICI,,
32020053,Virus Machubo,2,VIRUS,4,AGENTI BIOLOGICI,,
32041022,Prospect Hill- Virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32042014,Virus della febbre emorragica di Crimea/Congo,2,VIRUS,4,AGENTI BIOLOGICI,,
32070024,Virus di Marburgo,2,VIRUS,4,AGENTI BIOLOGICI,,
32080113,Louping ill,2,VIRUS,4,AGENTI BIOLOGICI,,
32080133,Powassan,2,VIRUS,4,AGENTI BIOLOGICI,,
32090013,Virus dell'epatite B,2,VIRUS,4,AGENTI BIOLOGICI,,
32100012,Cytomegalovirus,2,VIRUS,4,AGENTI BIOLOGICI,,
32100033,Herpesvirus simiae (virus B),2,VIRUS,4,AGENTI BIOLOGICI,,
32100052,Herpes simplex virus tipo 2,2,VIRUS,4,AGENTI BIOLOGICI,,
32120099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32140012,Parvovirus umano (B 19),2,VIRUS,4,AGENTI BIOLOGICI,,
32150062,Virus della poliomelite,2,VIRUS,4,AGENTI BIOLOGICI,,
32150072,Rhinovirus,2,VIRUS,4,AGENTI BIOLOGICI,,
32150099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32170012,Coltivirus,2,VIRUS,4,AGENTI BIOLOGICI,,
32170032,Orbivirus,2,VIRUS,4,AGENTI BIOLOGICI,,
32170042,Reovirus,2,VIRUS,4,AGENTI BIOLOGICI,,
32170099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32201033,Virus Chikunguya,2,VIRUS,4,AGENTI BIOLOGICI,,
32220063,Virus dell'eritema infettivo,2,VIRUS,4,AGENTI BIOLOGICI,,
32220093,Virus  Mm,2,VIRUS,4,AGENTI BIOLOGICI,,
32220113,Virus  Oriboca,2,VIRUS,4,AGENTI BIOLOGICI,,
33050099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33060012,Balantium coli,3,PARASSITI,4,AGENTI BIOLOGICI,,
33080099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33160022,Fasciola hepatica,ND,Ancora da determinare,ND,Ancora da determinare,,
33180022,Hymenolepis nana,ND,Ancora da determinare,ND,Ancora da determinare,,
33210012,Mansonella ozzardi,3,PARASSITI,4,AGENTI BIOLOGICI,,
33250012,Opisthorchis felineus,ND,Ancora da determinare,ND,Ancora da determinare,,
33280099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33310012,Taenia saginata,3,PARASSITI,4,AGENTI BIOLOGICI,,
33320012,Toxocara canis,3,PARASSITI,4,AGENTI BIOLOGICI,,
33360043,Trypanosoma cruzi,3,PARASSITI,4,AGENTI BIOLOGICI,,
33390012,Cestodes,3,PARASSITI,4,AGENTI BIOLOGICI,,
34040013,Coccidioides immitis,4,FUNGHI,4,AGENTI BIOLOGICI,,
34070012,Epidermophyton flaccosum,4,FUNGHI,4,AGENTI BIOLOGICI,,
34120012,Neotestudina rosatii,4,FUNGHI,4,AGENTI BIOLOGICI,,
34190012,Alternaria,4,FUNGHI,4,AGENTI BIOLOGICI,,
35020002,Avena,5,PIANTE,4,AGENTI BIOLOGICI,,
35030103,Arnica,5,PIANTE,4,AGENTI BIOLOGICI,,
35030601,Euphorbiacee,5,PIANTE,4,AGENTI BIOLOGICI,,
35030903,Fresia,5,PIANTE,4,AGENTI BIOLOGICI,,
35040203,Prototheca zopfi,5,PIANTE,4,AGENTI BIOLOGICI,,
36030107,Olio cinese,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030201,Geraniolo,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030301,Vaniglina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030304,Carvacrolo,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040406,Proteina latiritica,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040504,Convallamarina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040506,Oleandrina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040507,Elleborina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040512,Tossina Rus,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040601,Ryania,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040602,Sabadiglina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040603,Nicotina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040604,Anabasina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040610,Rotenone,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36050012,Hevea latex,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36050013,Henné                                                                                               ,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36060005,Legno di faggio,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36060016,Legno di sughero,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36070002,Farine,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36070006,Scarti di polveri vegetali,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36080002,Cotone,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36090299,altro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100201,Semi di anice,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100205,Cappero,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36120007,Superalcolici,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
37010199,altro,7,ANIMALI,,,,
37010399,altro,7,ANIMALI,,,,
37010404,Glossina,7,ANIMALI,,,,
37010408,Tabanidae,7,ANIMALI,,,,
37010503,Culex,7,ANIMALI,,,,
37010807,Xenopsylla cheopsis,7,ANIMALI,,,,
37010899,altro,7,ANIMALI,,,,
37010901,Mallophaga,7,ANIMALI,,,,
37010902,Pediculus humanus capitis,7,ANIMALI,,,,
37011101,Allodermanyssus,7,ANIMALI,,,,
37011208,Rhipicephalus,7,ANIMALI,,,,
37011299,altro,7,ANIMALI,,,,
37020003,Estratti organici di animali,7,ANIMALI,,,,
38001101,Formaggio,8,GENERI ALIMENTARI DI ORIGINE ANIMALE,4,AGENTI BIOLOGICI,,
38001401,Oli e grassi da friggere,8,GENERI ALIMENTARI DI ORIGINE ANIMALE,4,AGENTI BIOLOGICI,,
40100001,Lavoro fisicamente inattivo (all'interno di spazi ristretti,,,,,,
40100002,Posizione in piedi: per troppo tempo/troppo frequentemente,1,POSIZIONI DA LAVORO,5,FATTORI FISIOLOGICI,,
40100005,Posizione inginocchiata (o con il corpo steso a terra): per troppo tempo/troppo frequentemente,1,POSIZIONI DA LAVORO,5,FATTORI FISIOLOGICI,,
40200001,Portare del carico con movimenti ripetitivi,2,LAVORO RIPETITIVO,5,FATTORI FISIOLOGICI,,
40300004,Lavoro veloce  con movimenti irregolari,3,LAVORO VELOCE,5,FATTORI FISIOLOGICI,,
40400001,Camminare per lungo tempo,4,MOVIMENTI DIVERSI,5,FATTORI FISIOLOGICI,,
40500001,Trasporto di un carico  camminando,5,TRASPORTI DI CARICHI,5,FATTORI FISIOLOGICI,,
40500002,Trasporto di un carico  con torsione del corpo,5,TRASPORTI DI CARICHI,5,FATTORI FISIOLOGICI,,
40900002,Fattore di carico per i sensi (funzione visiva),9,ALTRO,5,FATTORI FISIOLOGICI,,
50300002,A cottimo individuale,3,FORME  DI  SALARIO,6,FATTORI PSICOLOGICI,,
50400003,Lavoro con elevate aspettative,4,TIPO (QUANTIT·)  DI LAVORO,6,FATTORI PSICOLOGICI,,
50600002,Scarso condizionamento sulla pianificazione del lavoro,6,CONDIZIONAMENTO SUL LAVORO,6,FATTORI PSICOLOGICI,,
50700005,Lavoro con rumore circostante,7,CONTATTI SOCIALI,6,FATTORI PSICOLOGICI,,
50800001,Problemi relativi alle relazioni con i colleghi,8,RELAZIONI DI LAVORO,6,FATTORI PSICOLOGICI,,
50800004,Principi direttoriali incomprensibili,8,RELAZIONI DI LAVORO,6,FATTORI PSICOLOGICI,,
50800005,Distribuzione del lavoro non equa,8,RELAZIONI DI LAVORO,6,FATTORI PSICOLOGICI,,
50800006,Limitazioni per  lo sviluppo personale,8,RELAZIONI DI LAVORO,6,FATTORI PSICOLOGICI,,
51000003,Shock ripetuti,10,ESPERIENZE TRAUMATICHE (PAURA,,,,
60110207,Leghe di calcio e nichel,1,POLVERI,7,FATTORI,,
60110209,Materiali duri,,,,,,
60110301,Ossido ferrico,,,,,,
60110403,Silice cristallizzzata tridimite,1,POLVERI,7,FATTORI,,
60110409,Talco,1,POLVERI,7,FATTORI,,
60110499,altri,1,POLVERI,7,FATTORI,,
60110599,altri,1,POLVERI,7,FATTORI,,
60200008,Zeoliti,2,FIBRE,7,FATTORI,,
60202012,Scarto di fibre sintetiche,2,FIBRE,7,FATTORI,,
60202099,altri,2,FIBRE,7,FATTORI,,
12533112,4-aminodifenile (4-aminobifenile),3,ALCOLI,,,,
12533114,4- Dimetilaminoazobenzene,3,ALCOLI,,,,
12533301,Aminofenoli,3,ALCOLI,,,,
12534101,Aminopiridina,3,ALCOLI,,,,
12534104,2-aminotiazolo,3,ALCOLI,,,,
12534301,Derivati idrossili di ammine eterocicliche,3,ALCOLI,,,,
12534701,Derivati solfonici di ammine eterocicliche,3,ALCOLI,,,,
12535004,Imina di etilene (De),3,ALCOLI,,,,
12543110,Nitrosobenzene,3,ALCOLI,,,,
12543117,5-nitroacetonaftene (De),3,ALCOLI,,,,
12543119,Nitroclorobenzolo (De),3,ALCOLI,,,,
12543199,altro,3,ALCOLI,,,,
12560004,Perossido di diterbutile,3,ALCOLI,,,,
12560006,Perossido di cicloesano,3,ALCOLI,,,,
12560008,Perossido di metiletilchetone,3,ALCOLI,,,,
12560099,altro,3,ALCOLI,,,,
20111099,Altri rumori,1,VIBRAZIONI,3,AGENTI FISICI                                                                                       ,,
20112099,Altre,1,VIBRAZIONI,3,AGENTI FISICI                                                                                       ,,
20120002,Vibrazioni trasmesse a tutto il corpo (veicoli),1,VIBRAZIONI,3,AGENTI FISICI                                                                                       ,,
20400001,Attrito,,,,,,
20600099,Altro,6,VENTILAZIONE,3,AGENTI FISICI                                                                                       ,,
20700004,Illuminazione spesso troppo forte,7,ILLUMINAZIONE,3,AGENTI FISICI                                                                                       ,,
20900003,Frequenza radio (3 Khz - 300 GHz),8,RAGGI,3,AGENTI FISICI                                                                                       ,,
31001012,Actinobacillus actinomycetemcomitans,1,BATTERI,4,AGENTI BIOLOGICI,,
31003042,Actinomyices spp.,1,BATTERI,4,AGENTI BIOLOGICI,,
31008012,Bordetella bronchiseptica,1,BATTERI,4,AGENTI BIOLOGICI,,
31010033,Brucella melitensis 1,1,BATTERI,4,AGENTI BIOLOGICI,,
31014012,Clostridium botulinum,1,BATTERI,4,AGENTI BIOLOGICI,,
31014032,Clostridium tetani,1,BATTERI,4,AGENTI BIOLOGICI,,
31015099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31020022,Enterobacter cloacae,1,BATTERI,4,AGENTI BIOLOGICI,,
31020032,Enterobacter spp.,1,BATTERI,4,AGENTI BIOLOGICI,,
31023099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31026099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31030012,Helicobacter pylori,1,BATTERI,4,AGENTI BIOLOGICI,,
31031012,Klebsiella oxytoca,1,BATTERI,4,AGENTI BIOLOGICI,,
31032022,Legionella spp.,1,BATTERI,4,AGENTI BIOLOGICI,,
31032099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31034099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31036073,Mycobacterium leprae,1,BATTERI,4,AGENTI BIOLOGICI,,
31043012,Porphyromonas spp.,ND,Ancora da determinare,ND,Ancora da determinare,,
31045012,Proteus mirabilis,1,BATTERI,4,AGENTI BIOLOGICI,,
31046012,Providencia alcalifaciens,1,BATTERI,4,AGENTI BIOLOGICI,,
31047023,P    seudomonas mallei,1,BATTERI,4,AGENTI BIOLOGICI,,
31049053,Rickettsia mooseri (typhi),1,BATTERI,4,AGENTI BIOLOGICI,,
31051022,Salmonella enteritidis,1,BATTERI,4,AGENTI BIOLOGICI,,
31053023,Shigella dysenteriae (tipo 1),1,BATTERI,4,AGENTI BIOLOGICI,,
31053099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31055012,Streptobacillus moniliformis,1,BATTERI,4,AGENTI BIOLOGICI,,
31056012,Streptococcus pneumoniae,1,BATTERI,4,AGENTI BIOLOGICI,,
31057012,Treponema carateum,1,BATTERI,4,AGENTI BIOLOGICI,,
31059042,Yersinia spp.,1,BATTERI,4,AGENTI BIOLOGICI,,
31078000,Flavimonas,1,BATTERI,4,AGENTI BIOLOGICI,,
31092000,Leptothrix,1,BATTERI,4,AGENTI BIOLOGICI,,
31096000,Marinomonas,1,BATTERI,4,AGENTI BIOLOGICI,,
31112000,Oligella,1,BATTERI,4,AGENTI BIOLOGICI,,
31117000,Photobacterium,1,BATTERI,4,AGENTI BIOLOGICI,,
31122000,Rahnella,1,BATTERI,4,AGENTI BIOLOGICI,,
31131000,Shewanella,1,BATTERI,4,AGENTI BIOLOGICI,,
31136000,Spiroplasma,1,BATTERI,4,AGENTI BIOLOGICI,,
31153000,Yokenel,1,BATTERI,4,AGENTI BIOLOGICI,,
32020032,Virus della coriomeningite linfocitaria  (ceppi neurotropi ),2,VIRUS,4,AGENTI BIOLOGICI,,
32020099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32040012,Virus Bunyamwera,2,VIRUS,4,AGENTI BIOLOGICI,,
32040023,Virus Oropouche,2,VIRUS,4,AGENTI BIOLOGICI,,
32041052,Altri hantavirus:,2,VIRUS,4,AGENTI BIOLOGICI,,
32043032,Virus Toscana,2,VIRUS,4,AGENTI BIOLOGICI,,
32043099,Altri bunyavirus noti come virus patogeni,2,VIRUS,4,AGENTI BIOLOGICI,,
32050022,Altri caliciviridae,2,VIRUS,4,AGENTI BIOLOGICI,,
32080023,Virus dell'encefalite da zecche dell'Europa centrale,2,VIRUS,4,AGENTI BIOLOGICI,,
32080083,Virus dell'epatite C,2,VIRUS,4,AGENTI BIOLOGICI,,
32080163,Encefalite di Saint-Louis,2,VIRUS,4,AGENTI BIOLOGICI,,
32100099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32160092,Vaccino virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32160199,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32180013,Virus della sindrome di immunodeficienza umana (AIDS),2,VIRUS,4,AGENTI BIOLOGICI,,
32201152,Altri alfarius noti,2,VIRUS,4,AGENTI BIOLOGICI,,
32220033,Virus della meningite-encefalite difasica,2,VIRUS,4,AGENTI BIOLOGICI,,
32220073,Virus  itaqui,2,VIRUS,4,AGENTI BIOLOGICI,,
32220199,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32230043,Agente dell'encefalopatia spongiforme nei bovini,,,,,,
32230063,Agente dell'insonnia della famiglia letale,2,VIRUS,4,AGENTI BIOLOGICI,,
33090022,Clonorchis viverrini,3,PARASSITI,4,AGENTI BIOLOGICI,,
33160099,altro,ND,Ancora da determinare,ND,Ancora da determinare,,
33190013,Leishmania brasiliensis,ND,Ancora da determinare,ND,Ancora da determinare,,
33190023,Leishmania donovani,ND,Ancora da determinare,ND,Ancora da determinare,,
33190052,Leishmania  mexicana,ND,Ancora da determinare,ND,Ancora da determinare,,
33210022,Mansonella perstans,3,PARASSITI,4,AGENTI BIOLOGICI,,
33220099,altro,ND,Ancora da determinare,ND,Ancora da determinare,,
33240099,altro,ND,Ancora da determinare,ND,Ancora da determinare,,
33250022,Opisthorchis spp.,ND,Ancora da determinare,ND,Ancora da determinare,,
33290012,Schistosoma haematobium,3,PARASSITI,4,AGENTI BIOLOGICI,,
33290022,Schistosoma intercalatum,3,PARASSITI,4,AGENTI BIOLOGICI,,
33290052,Schistosoma mekongi,3,PARASSITI,4,AGENTI BIOLOGICI,,
33350099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
34020013,Blastomyces dermatitidis (ajellomyces dermatitidis),4,FUNGHI,4,AGENTI BIOLOGICI,,
34030012,Candida albicans,4,FUNGHI,4,AGENTI BIOLOGICI,,
34050022,Cryptococcus neoformans var gattii (Filobasidiella bacillispora),4,FUNGHI,4,AGENTI BIOLOGICI,,
34160012,Trichophyton rubrum,4,FUNGHI,4,AGENTI BIOLOGICI,,
34270099,altro,4,FUNGHI,4,AGENTI BIOLOGICI,,
34280012,Mucor,4,FUNGHI,4,AGENTI BIOLOGICI,,
34280022,Rhizopus,4,FUNGHI,4,AGENTI BIOLOGICI,,
35010006,Sussurea,5,PIANTE,4,AGENTI BIOLOGICI,,
35010099,altro,5,PIANTE,4,AGENTI BIOLOGICI,,
35020099,altro,5,PIANTE,4,AGENTI BIOLOGICI,,
35030203,Giunchiglia,5,PIANTE,4,AGENTI BIOLOGICI,,
35030401,Heracleum,5,PIANTE,4,AGENTI BIOLOGICI,,
35030902,Dieffenbacchia,5,PIANTE,4,AGENTI BIOLOGICI,,
35030999,altro,5,PIANTE,4,AGENTI BIOLOGICI,,
35060099,altro,5,PIANTE,4,AGENTI BIOLOGICI,,
36030101,Olio di cedro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030102,Olio di citronella,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030108,Olio di mandorla amara,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030204,Strobano,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36030305,Safrolo,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040104,Idrastina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040105,Brucina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040499,altro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040508,Adonidina,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36040699,altro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36050008,Harmel,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36050017,Gomma tragacanth,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36060012,Legno di pino,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36060013,Legno di abete,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36060014,Legno di tuia,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36080006,Canapa,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36080007,Lino,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36080009,Fieno,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36080010,Altre fibre vegetali,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36090201,Margarine,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100204,Cannella,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100302,Arancio,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36100303,Limone,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
36120099,altro,6,PRODOTTI DI ORIGINE VEGETALE,4,AGENTI BIOLOGICI,,
37010405,Stomoxys calcitrans,7,ANIMALI,,,,
37010412,Sarcophaga,7,ANIMALI,,,,
37010504,Mansonia,7,ANIMALI,,,,
37010699,altro,7,ANIMALI,,,,
37011002,Granchio,7,ANIMALI,,,,
37011099,altro,7,ANIMALI,,,,
50100004,Ritmo di lavoro determinato da una macchina,1,RITMO DI LAVORO,6,FATTORI PSICOLOGICI,,
50200001,Turni di lavoro (in 2 turni o in 3 turni),2,ORGANIZZAZIONE DELLE ORE DI LAVORO,6,FATTORI PSICOLOGICI,,
50200003,Lavoro serale,2,ORGANIZZAZIONE DELLE ORE DI LAVORO,6,FATTORI PSICOLOGICI,,
50200005,Orario di lavoro difficile (impraticabile,,,,,,
50200099,Altro,2,ORGANIZZAZIONE DELLE ORE DI LAVORO,6,FATTORI PSICOLOGICI,,
50300004,Lavoro precario,3,FORME  DI  SALARIO,6,FATTORI PSICOLOGICI,,
50400001,Lavoro mediocre,,,,,,
50400002,Lavoro noioso,,,,,,
50600003,Scarso condizionamento sull'esecuzione del lavoro,6,CONDIZIONAMENTO SUL LAVORO,6,FATTORI PSICOLOGICI,,
50800003,Ruolo ambiguo,8,RELAZIONI DI LAVORO,6,FATTORI PSICOLOGICI,,
50900002,Rischio di danni a strumenti e macchinari,9,RISCHI,6,FATTORI PSICOLOGICI,,
50900005,Rischio di perdere il lavoro,9,RISCHI,6,FATTORI PSICOLOGICI,,
51000002,Molestie sessuali,10,ESPERIENZE TRAUMATICHE (PAURA,,,,
60110104,Mattoni,1,POLVERI,7,FATTORI,,
60110105,Cemento amianto,1,POLVERI,7,FATTORI,,
60110204,Leghe da saldatura,1,POLVERI,7,FATTORI,,
60110402,Silice cristallizzzata cristobalite,1,POLVERI,7,FATTORI,,
60110404,Silice amorfa,1,POLVERI,7,FATTORI,,
60110406,Argille,1,POLVERI,7,FATTORI,,
60110501,Vetro,1,POLVERI,7,FATTORI,,
60120201,Plastica,1,POLVERI,7,FATTORI,,
60200003,Fibre di lana di scoria,2,FIBRE,7,FATTORI,,
60200009,Attapulgite,2,FIBRE,7,FATTORI,,
60200011,Vermiculiti,2,FIBRE,7,FATTORI,,
60401006,Alluminio,4,FUMI,7,FATTORI,,
60403099,altri,4,FUMI,7,FATTORI,,
60602201,Pitture,,,,,,
60603007,Adesivi,,,,,,
60604005,Resine fenoliche con formaldeide,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605111,Termoplastiche polisolfoniche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605114,Resine di para ter butilfenolo e para ter butilcatecolo,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605208,Plastiche termoindurenti poliimmidiche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605209,Plastiche termoindurenti in poliorganosiloxano,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605210,Plastiche termoindurenti poliuretaniche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605299,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605304,Scarto di plastica e gomma,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605399,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607002,Coloranti acridinici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607013,Blu diretto 6,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60609004,Scarto di prodotti per stampa o copia,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60609099,altri,ND,Ancora da determinare,ND,Ancora da determinare,,
60610201,Additivi per carburanti,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60610499,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60611203,Oli e grassi di lubrificazione vegetali e animali,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60611204,Scarto di oli e grassi di lubrificazione,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60612002,Antracene,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60613099,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60614006,Antiepilettici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60614007,Anti infettivi,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60614014,Farmaci usati in pneumologia,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60615002,Composti chimici cancerogeni,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60615004,Attivatori,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60615006,Coloranti di laboratorio,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60615099,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60617001,Mordrdente,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60618205,Scarto di prodotti per la cosmesi,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60620223,Demeton o demeton s systox,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60620226,Dimethoate,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60620401,Erbicidi al carbammato,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60620402,Erbicidi dai derivati bipiridilici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60620504,Funghicidi ftalimidici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60620601,Elicidi e molluschicidi,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60700004,Siliconite,7,SOSTANZE NATURALI,7,FATTORI,,
60700008,Calcare,7,SOSTANZE NATURALI,7,FATTORI,,
60700009,Dolomite,7,SOSTANZE NATURALI,7,FATTORI,,
60301299,altri,3,GAS,7,FATTORI,,
60502001,                                                                                                   ,5,VAPORI O LIQUIDI,7,FATTORI,,
60604001,Resine sintetiche e artificiali,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60604002,Resine acriliche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605104,Termoplastiche poliammidiche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605112,Termoplastiche polifenilensolfuriche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605206,Plastiche termoindurenti poliepossidiche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605302,Prodotti della vulcanizzazione della gomma,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607003,Coloranti amminochetonici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607010,Coloranti al difenilmetano,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607014,Marrone diretto 95,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607015,Coloranti dispersi,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60609003,Carta Ncr,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60610199,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60610601,Scarto di carburanti,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60610699,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60612006,Catrami,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60613003,Sverniciatori,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
